DISTRICT,TIME_HOUR,WORK_ID,HUMIDITY,TEMPERATURE,VOC,CO2,PM,FPM,WIND_SPEED_MS,WIND_DIR_DEG,RAIN_MM,RAIN_6H_MM,RAIN_12H_MM,WIND_GUST_MAX_MS,WIND_GUST_P95_MS,WIND_GUST_DIR_DEG,GUSTINESS_RATIO,AQ_SO2,AQ_NO2,AQ_O3,AQ_CO,AQ_PM10,AQ_PM25,AQ_REPCAI,AQ_OX,AQ_PM25_RATIO,AQ_PM25_LAG1H,AQ_PM25_LAG3H,AQ_PM10_LAG1H,AQ_PM10_LAG3H,AQ_CO_LAG1H,AQ_CO_LAG3H,N_ROWS,N_SENSORS
동구,2025-07-22 4:00,2.50722E+11,87.8725,24.76083333,245.9405556,439.7777778,13.59416667,10.82916667,0,320.8,0,0,0,11.6,11.6,217,,0.002,0.015,0.008,0.3,16,8,1,0.023,0.5,11,9,19,12,0.3,0.3,36,3
동구,2025-07-22 5:00,2.50722E+11,86.36226804,24.83871134,198.5046907,439.2371134,16.64469072,13.16412371,0,261,0,0,0,11.6,11.6,217,,0.002,0.014,0.008,0.3,11,9,1,0.022,0.818181818,8,7,16,11,0.3,0.3,194,4
동구,2025-07-22 6:00,2.50722E+11,82.78198847,25.62040346,186.6843228,439.4005764,19.5807781,14.98723343,0.1,260.6,0,0,0,11.6,11.6,217,116,0.002,0.015,0.006,0.4,13,8,1,0.021,0.615384615,9,11,11,19,0.3,0.3,347,8
동구,2025-07-22 7:00,2.50722E+11,70.08223048,27.83473978,183.1045167,439.2732342,13.97659851,11.1939777,0,84.7,0,0,0,11.6,11.6,217,,0.003,0.015,0.007,0.4,14,9,1,0.022,0.642857143,8,8,13,16,0.4,0.3,538,10
동구,2025-07-22 8:00,2.50722E+11,59.84246679,29.74203036,177.2712524,439.7685009,12.52172676,10.3513093,0.2,96.7,0,0,0,11.6,11.6,217,58,0.002,0.015,0.01,0.4,24,10,1,0.025,0.416666667,9,9,14,11,0.4,0.3,527,10
동구,2025-07-22 9:00,2.50722E+11,54.08833052,30.90937605,170.6021922,439.1973019,11.0103204,9.185025295,0.4,335.6,0,0,0,11.6,11.6,217,29,0.003,0.017,0.01,0.4,18,8,1,0.027,0.444444444,10,8,24,13,0.4,0.4,593,10
동구,2025-07-22 10:00,2.50722E+11,51.56653631,31.40577281,165.1613222,439.4506518,11.89962756,9.784022346,0.5,303.2,0,0,0,11.6,11.6,217,23.2,0.003,0.018,0.017,0.4,23,13,1,0.035,0.565217391,8,9,18,14,0.4,0.4,537,11
동구,2025-07-22 11:00,2.50722E+11,50.34505495,32.31105495,164.8213407,439.3582418,15.37604396,12.5630989,0,16.7,0,0,0,12.1,12.1,320.9,,0.003,0.015,0.024,0.4,18,9,1,0.039,0.5,13,10,23,24,0.4,0.4,455,9
동구,2025-07-22 12:00,2.50722E+11,47.87079741,32.85487069,166.326444,439.5452586,13.79818966,11.29661638,0.8,230.9,0,0,0,12.1,12.1,320.9,15.125,0.004,0.015,0.033,0.4,17,10,2,0.048,0.588235294,9,8,18,18,0.4,0.4,464,10
동구,2025-07-22 13:00,2.50722E+11,47.90852174,32.96001739,161.8908348,439.5617391,14.32358261,11.62393043,0.8,208,0,0,0,2.6,2.6,218.8,3.25,0.004,0.015,0.034,0.4,28,17,2,0.049,0.607142857,10,13,17,23,0.4,0.4,575,10
동구,2025-07-22 14:00,2.50722E+11,48.72996454,33.08634752,164.4747872,439.3971631,14.24109929,11.52647163,1.1,184.3,0,0,0,11.4,11.4,222.7,10.36363636,0.003,0.014,0.038,0.4,22,13,2,0.052,0.590909091,17,9,28,18,0.4,0.4,564,10
동구,2025-07-22 15:00,2.50722E+11,49.75473684,33.1188664,169.5739879,439.5748988,12.75591093,10.51392713,0.2,226.6,0,0,0,12.1,12.1,216.6,60.5,0.003,0.016,0.039,0.4,25,15,2,0.055,0.6,13,10,22,17,0.4,0.4,494,10
동구,2025-07-22 16:00,2.50722E+11,49.51967742,32.98290323,167.8825047,439.4573055,14.82637571,12.01686907,0.3,214.4,0,0,0,12.1,12.1,216.6,40.33333333,0.003,0.017,0.036,0.3,26,12,2,0.053,0.461538462,15,17,25,28,0.4,0.4,527,10
동구,2025-07-22 17:00,2.50722E+11,48.09003295,32.86576606,164.3400329,439.092257,17.53805601,14.12744646,1.3,217.5,0,0,0,12.1,12.1,216.6,9.307692308,0.004,0.016,0.03,0.3,26,13,1,0.046,0.5,12,13,26,22,0.3,0.4,607,11
동구,2025-07-22 18:00,2.50722E+11,54.54402482,30.74679078,160.9955851,439.3617021,20.03466312,16.0475,0,113.5,0,0,0,12.1,12.1,216.6,,0.004,0.015,0.028,0.4,34,16,1,0.043,0.470588235,13,15,26,25,0.3,0.4,564,11
동구,2025-07-22 19:00,2.50722E+11,61.65432574,28.7141331,156.9472855,439.2364273,21.41873905,17.2889317,0,321.6,0,0,0,12.1,12.1,216.6,,0.004,0.014,0.02,0.4,27,19,1,0.034,0.703703704,16,12,34,26,0.4,0.3,571,11
동구,2025-07-22 20:00,2.50722E+11,65.27565359,27.74428105,153.7711765,439.6993464,21.84104575,17.65186275,0,56.5,0,0,0,12.1,12.1,216.6,,0.004,0.015,0.021,0.3,30,22,2,0.036,0.733333333,19,13,27,26,0.4,0.3,612,11
동구,2025-07-22 21:00,2.50722E+11,66.1199004,27.26193227,159.436992,439.3944223,21.96350598,17.51187251,0,40.6,0,0,0,12.1,12.1,216.6,,0.004,0.016,0.014,0.3,35,22,2,0.03,0.628571429,22,16,30,34,0.3,0.4,502,10
동구,2025-07-22 22:00,2.50722E+11,67.82002778,26.90747222,158.6946944,439.5388889,20.60458333,16.63094444,0,50.3,0,0,0,12.1,12.1,216.6,,0.004,0.019,0.006,0.4,34,23,2,0.025,0.676470588,22,19,35,27,0.3,0.4,360,9
동구,2025-07-22 23:00,2.50722E+11,68.67880597,26.6078607,146.1267662,439.079602,17.88507463,14.77651741,0,278.5,0,0,0,12.1,12.1,216.6,,0.004,0.019,0.006,0.4,34,23,2,0.025,0.676470588,23,22,34,30,0.4,0.3,201,4
동구,2025-07-23 0:00,2.50723E+11,70.75057971,26.23478261,151.8498551,438.8115942,18.52753623,15.45376812,0,218.5,0,0,0,12.1,12.1,216.6,,,,,,,,,,,23,22,34,35,0.4,0.3,69,2
동구,2025-07-23 4:00,2.50723E+11,77.8209375,25.474375,203.6190625,438.171875,24.26046875,20.775625,0,271.2,0,0,0,12.1,12.1,216.6,,0.003,0.015,0.008,0.4,33,19,2,0.023,0.575757576,20,15,28,28,0.4,0.4,64,2
동구,2025-07-23 5:00,2.50723E+11,79.14647577,25.29330396,188.5594273,439.5462555,27.1560793,23.62982379,0,280.3,0,0,0,12.1,12.1,216.6,,0.003,0.015,0.009,0.4,34,19,2,0.024,0.558823529,19,15,33,27,0.4,0.4,227,6
동구,2025-07-23 6:00,2.50723E+11,75.97534404,26.16506881,180.8594037,439.5275229,27.45552752,24.16155963,0,291.2,0,0,0,12.1,12.1,216.6,,0.003,0.014,0.009,0.4,26,18,2,0.023,0.692307692,19,20,34,28,0.4,0.4,436,11
동구,2025-07-23 7:00,2.50723E+11,66.44094017,28.25063248,176.234359,439.7521368,26.54041026,23.21189744,0,125.8,0,0,0,12.1,12.1,216.6,,0.004,0.014,0.009,0.5,35,26,2,0.023,0.742857143,18,19,26,33,0.4,0.4,585,11
동구,2025-07-23 8:00,2.50723E+11,59.82950249,29.83880597,172.3499171,439.8374793,26.3560199,23.14543947,0.5,98.1,0,0,0,12.1,12.1,216.6,24.2,0.004,0.015,0.014,0.6,40,27,2,0.029,0.675,26,19,35,34,0.5,0.4,603,11
동구,2025-07-23 9:00,2.50723E+11,55.38285956,31.07605753,171.715533,439.2961083,26.76360406,23.64343486,0.7,86.6,0,0,0,12.1,12.1,216.6,17.28571429,0.005,0.018,0.025,0.6,42,23,2,0.043,0.547619048,27,18,40,26,0.6,0.4,591,11
동구,2025-07-23 10:00,2.50723E+11,53.98577287,31.64119874,155.1301577,439.3059937,27.30365931,25.23470032,0,57.7,0,0,0,12.1,12.1,216.6,,0.004,0.017,0.048,0.5,46,25,2,0.065,0.543478261,23,26,42,35,0.6,0.5,634,11
동구,2025-07-23 11:00,2.50723E+11,51.11424074,32.49659259,147.6312593,438.9425926,27.91209259,26.16981481,1.1,57,0,0,0,12.1,12.1,216.6,11,0.006,0.017,0.092,0.6,42,28,3,0.109,0.666666667,25,27,46,40,0.5,0.6,540,11
동구,2025-07-23 12:00,2.50723E+11,48.56797535,33.16036972,132.1197007,439.6338028,27.57716549,26.13397887,0.5,54.4,0,0,0,12.1,12.1,216.6,24.2,0.005,0.016,0.08,0.5,52,44,2,0.096,0.846153846,28,23,42,42,0.6,0.6,568,11
동구,2025-07-23 13:00,2.50723E+11,49.12186084,32.98909385,119.2847896,439.52589,27.44868932,26.03247573,1,80.3,0,0,0,12.1,12.1,216.6,12.1,0.005,0.015,0.084,0.5,46,40,2,0.099,0.869565217,44,25,52,46,0.5,0.5,618,11
동구,2025-07-23 14:00,2.50723E+11,49.07010274,33.18809932,125.3198288,439.1900685,26.94150685,24.88422945,1.4,64.9,0,0,0,12.1,12.1,216.6,8.642857143,0.004,0.016,0.09,0.5,49,37,2,0.106,0.755102041,40,28,46,42,0.5,0.6,584,11
동구,2025-07-23 15:00,2.50723E+11,48.38708185,33.50491103,146.2777402,439.1405694,24.69653025,21.7419573,1.1,72.8,0,0,0,12.1,12.1,216.6,11,0.004,0.017,0.089,0.5,43,35,2,0.106,0.813953488,37,44,49,52,0.5,0.5,562,11
동구,2025-07-23 16:00,2.50723E+11,48.74754386,33.02015789,144.1036491,439.5280702,22.51359649,19.0345614,0.6,45.6,0,0,0,12.1,12.1,216.6,20.16666667,0.003,0.018,0.065,0.4,46,42,2,0.083,0.913043478,35,40,43,46,0.5,0.5,570,11
동구,2025-07-23 17:00,2.50723E+11,49.59086957,32.32433172,143.7242029,439.6698873,21.10404187,17.56987118,0.6,59.7,0,0,0,12.1,12.1,216.6,20.16666667,0.003,0.016,0.065,0.4,29,27,2,0.081,0.931034483,42,37,46,49,0.4,0.5,621,11
동구,2025-07-23 18:00,2.50723E+11,54.74543771,30.44681818,144.7541582,439.047138,21.89552189,18.14484848,0.7,81.8,0,0,0,12.1,12.1,216.6,17.28571429,0.003,0.015,0.062,0.4,36,22,2,0.077,0.611111111,27,35,29,43,0.4,0.5,594,11
동구,2025-07-23 19:00,2.50723E+11,63.11787307,28.26440823,150.1570154,439.0806175,22.68680961,19.03401372,0,52.8,0,0,0,12.1,12.1,216.6,,0.003,0.013,0.058,0.4,37,20,2,0.071,0.540540541,22,42,36,46,0.4,0.4,583,11
동구,2025-07-23 20:00,2.50723E+11,66.57132653,27.18853741,149.1185714,439.8418367,22.54931973,18.6487585,0,54.6,0,0,0,12.1,12.1,216.6,,0.003,0.014,0.05,0.4,29,22,2,0.064,0.75862069,20,27,37,29,0.4,0.4,588,11
동구,2025-07-23 21:00,2.50723E+11,68.48626087,26.5689913,150.8606087,439.5913043,22.54448696,18.62742609,0,345.4,0,0,0,12.1,12.1,216.6,,0.003,0.016,0.039,0.4,28,23,2,0.055,0.821428571,22,22,29,36,0.4,0.4,575,11
동구,2025-07-23 22:00,2.50723E+11,67.05012755,26.29982143,145.7561735,439.497449,21.39961735,17.69160714,0,82.2,0,0,0,12.1,12.1,216.6,,0.003,0.016,0.031,0.4,26,24,2,0.047,0.923076923,23,20,28,37,0.4,0.4,392,8
동구,2025-07-23 23:00,2.50723E+11,68.04105991,25.83078341,140.2493088,439.7788018,20.44663594,17.30290323,0,84.5,0,0,0,12.1,12.1,216.6,,0.003,0.016,0.028,0.4,28,22,2,0.044,0.785714286,24,22,26,29,0.4,0.4,217,5
동구,2025-07-24 0:00,2.50724E+11,69.2224,25.7552,162.8784,437.6,22.6476,18.8524,0,333.9,0,0,0,12.1,12.1,216.6,,,,,,,,,,,22,23,28,28,0.4,0.4,25,1
동구,2025-07-24 4:00,2.50724E+11,76.10565217,23.95695652,212.6052174,438.6956522,16.59391304,13.45043478,0,301.6,0,0,0,12.1,12.1,216.6,,0.002,0.014,0.017,0.4,16,13,2,0.031,0.8125,14,19,20,25,0.4,0.4,23,1
동구,2025-07-24 5:00,2.50724E+11,73.53504425,24.01265487,168.4017699,439.7699115,16.42247788,13.43672566,0,33.1,0,0,0,12.1,12.1,216.6,,0.002,0.014,0.016,0.4,19,18,2,0.03,0.947368421,13,24,16,27,0.4,0.4,113,4
동구,2025-07-24 6:00,2.50724E+11,67.71055882,25.44344118,178.7349412,439.8529412,17.02726471,13.80452941,0,31.4,0,0,0,12.1,12.1,216.6,,0.002,0.013,0.014,0.4,19,13,2,0.027,0.684210526,18,14,19,20,0.4,0.4,340,8
동구,2025-07-24 7:00,2.50724E+11,61.17099379,27.09012422,168.2037888,439.7701863,15.82169772,13.04165631,0,53.2,0,0,0,12.1,12.1,216.6,,0.002,0.012,0.012,0.4,18,11,2,0.024,0.611111111,13,13,19,16,0.4,0.4,483,11
동구,2025-07-24 8:00,2.50724E+11,55.94802817,29.10742455,165.0446479,439.6901408,14.37476861,12.2395171,0,89.1,0,0,0,12.1,12.1,216.6,,0.002,0.014,0.018,0.4,19,10,1,0.032,0.526315789,11,18,18,19,0.4,0.4,497,9
동구,2025-07-24 9:00,2.50724E+11,54.39948515,30.30954455,154.7470891,439.9465347,12.10469307,10.27217822,0.4,76.4,0,0,0,12.1,12.1,216.6,30.25,0.002,0.014,0.026,0.4,18,8,1,0.04,0.444444444,10,13,19,19,0.4,0.4,505,9
동구,2025-07-24 10:00,2.50724E+11,55.8473743,31.10597765,157.1727747,439.1955307,11.34519553,9.745232775,1,80.6,0,0,0,12.1,12.1,216.6,12.1,0.002,0.014,0.029,0.4,10,6,1,0.043,0.6,8,11,18,18,0.4,0.4,537,11
동구,2025-07-24 11:00,2.50724E+11,55.09965714,31.65220952,153.2756571,439.7180952,10.91474286,9.357161905,1.7,88.8,0,0,0,12.1,12.1,216.6,7.117647059,0.002,0.013,0.033,0.3,16,4,2,0.046,0.25,6,10,10,19,0.4,0.4,525,11
동구,2025-07-24 12:00,2.50724E+11,53.94548638,31.9870428,150.4637938,439.3365759,9.983385214,8.696575875,1.7,79.4,0,0,0,12.1,12.1,216.6,7.117647059,0.002,0.012,0.033,0.4,9,6,2,0.045,0.666666667,4,8,16,18,0.3,0.4,514,9
동구,2025-07-24 13:00,2.50724E+11,53.59968689,32.00287671,148.4096086,439.4579256,9.018003914,7.853894325,1.4,83.8,0,0,0,12.1,12.1,216.6,8.642857143,0.002,0.011,0.04,0.4,13,9,2,0.051,0.692307692,6,6,9,10,0.4,0.4,511,9
동구,2025-07-24 14:00,2.50724E+11,48.88969868,32.67418079,145.8864783,439.4161959,8.056195857,7.113502825,1.7,81.8,0,0,0,12.1,12.1,216.6,7.117647059,0.002,0.011,0.04,0.4,10,7,2,0.051,0.7,9,4,13,16,0.4,0.3,531,9
동구,2025-07-24 15:00,2.50724E+11,45.57429461,32.8996888,147.7945851,439.8485477,7.760082988,6.850809129,1.7,83.6,0,0,0,12.1,12.1,216.6,7.117647059,0.002,0.013,0.043,0.4,19,6,2,0.056,0.315789474,7,6,10,9,0.4,0.4,482,9
동구,2025-07-24 16:00,2.50724E+11,44.74108787,32.81123431,145.0265272,439.6025105,9.079832636,8.026066946,0.9,79.7,0,0,0,12.1,12.1,216.6,13.44444444,0.003,0.013,0.047,0.4,11,9,2,0.06,0.818181818,6,9,19,13,0.4,0.4,478,9
동구,2025-07-24 17:00,2.50724E+11,45.45226164,32.5043459,153.9203104,439.7760532,8.376053215,7.415498891,0.2,83.7,0,0,0,12.1,12.1,216.6,60.5,0.003,0.013,0.044,0.4,17,9,2,0.057,0.529411765,9,7,11,10,0.4,0.4,451,9
동구,2025-07-24 18:00,2.50724E+11,50.31384,30.83272,157.32248,439.3146667,7.386026667,6.561626667,,,0,0,0,,,,,0.003,0.013,0.037,0.4,14,13,2,0.05,0.928571429,9,6,17,19,0.4,0.4,375,9
동구,2025-07-24 19:00,2.50724E+11,57.69110831,28.72418136,156.0389421,439.7103275,7.777506297,6.897581864,,,0,0,0,,,,,0.002,0.012,0.03,0.4,12,9,1,0.042,0.75,13,9,14,11,0.4,0.4,397,8
동구,2025-07-24 20:00,2.50724E+11,63.89743764,27.4160771,146.9542177,439.0113379,8.290702948,7.252267574,,,0,0,0,,,,,0.002,0.013,0.032,0.4,9,8,2,0.045,0.888888889,9,9,12,17,0.4,0.4,441,8
동구,2025-07-24 21:00,2.50724E+11,65.12997268,27.21784153,154.8032514,439.0846995,9.326120219,8.149371585,,,0,0,0,,,,,0.002,0.014,0.03,0.4,17,7,1,0.044,0.411764706,8,13,9,14,0.4,0.4,366,9
동구,2025-07-24 22:00,2.50724E+11,65.56407738,27.08803571,151.4096131,439.1130952,9.304672619,8.093511905,,,0,0,0,,,,,0.002,0.015,0.022,0.4,19,10,1,0.037,0.526315789,7,9,17,12,0.4,0.4,336,6
동구,2025-07-24 23:00,2.50724E+11,64.42459459,26.98878378,135.6553153,439.1801802,8.786666667,7.794774775,,,0,0,0,,,,,0.002,0.015,0.023,0.4,24,13,1,0.038,0.541666667,10,8,19,9,0.4,0.4,222,5
동구,2025-07-25 0:00,2.50725E+11,68.0755,26.7305,148.603,439.6,7.8075,6.915,,,0,0,0,,,,,,,,,,,,,,13,7,24,17,0.4,0.4,20,2
동구,2025-07-25 5:00,2.50725E+11,77.30368421,26.21460526,168.34875,438.8552632,10.21980263,8.550855263,,,0,0,0,,,,,0.002,0.011,0.018,0.3,10,7,1,0.029,0.7,7,6,17,8,0.3,0.3,152,4
동구,2025-07-25 6:00,2.50725E+11,74.53778646,26.71317708,160.9095573,440.0104167,9.495494792,8.003307292,,,0,0,0,,,,,0.002,0.011,0.016,0.3,9,5,1,0.027,0.555555556,7,5,10,9,0.3,0.3,384,9
동구,2025-07-25 7:00,2.50725E+11,70.74447842,27.61848921,164.4905036,439.2464029,8.351276978,7.15676259,,,0,0,0,,,,,0.002,0.01,0.012,0.3,15,3,1,0.022,0.2,5,7,9,17,0.3,0.3,556,11
동구,2025-07-25 8:00,2.50725E+11,62.84131532,29.45618018,162.8938559,439.3693694,7.877009009,6.765603604,,,0,0,0,,,,,0.002,0.011,0.014,0.3,10,2,1,0.025,0.2,3,7,15,10,0.3,0.3,555,11
동구,2025-07-25 9:00,2.50725E+11,60.28812715,30.0083677,152.1480928,439.1546392,7.552388316,6.396512027,,,0,0,0,,,,,0.002,0.012,0.014,0.3,11,4,1,0.026,0.363636364,2,5,10,9,0.3,0.3,582,10
동구,2025-07-25 10:00,2.50725E+11,57.45091286,30.53626556,149.1781328,439.6493776,7.358609959,6.276078838,,,0,0,0,,,,,0.002,0.012,0.016,0.3,14,5,1,0.028,0.357142857,4,3,11,15,0.3,0.3,482,10
동구,2025-07-25 11:00,2.50725E+11,52.43745098,31.51131653,150.9237815,439.3529412,6.503445378,5.721876751,0.6,79,0,0,0,12.1,12.1,216.6,20.16666667,0.002,0.011,0.02,0.3,10,6,1,0.031,0.6,5,2,14,10,0.3,0.3,357,11
동구,2025-07-25 12:00,2.50725E+11,49.62086294,32.08502538,150.1058376,439.3401015,6.313147208,5.624010152,1.6,90.3,0,0,0,12.1,12.1,216.6,7.5625,0.002,0.01,0.025,0.3,9,4,1,0.035,0.444444444,6,4,10,11,0.3,0.3,197,11
동구,2025-07-25 13:00,2.50725E+11,47.35782123,32.52256983,147.1219553,439.8547486,6.81452514,5.959050279,1.1,85.6,0,0,0,12.1,12.1,216.6,11,0.002,0.009,0.027,0.3,9,2,1,0.036,0.222222222,4,5,9,14,0.3,0.3,179,11
동구,2025-07-25 14:00,2.50725E+11,46.65914474,32.54480263,152.0851316,439.1381579,6.867105263,6.075855263,0.8,96.6,0,0,0,12.1,12.1,216.6,15.125,0.002,0.009,0.027,0.3,7,2,1,0.036,0.285714286,2,6,9,10,0.3,0.3,152,11
동구,2025-07-25 15:00,2.50725E+11,44.45114094,33.10845638,150.2239597,439.9395973,6.999530201,6.141409396,0.7,78.4,0,0,0,12.1,12.1,216.6,17.28571429,0.002,0.01,0.029,0.3,4,4,1,0.039,1,2,4,7,9,0.3,0.3,149,11
동구,2025-07-25 16:00,2.50725E+11,44.51384211,32.73405263,149.2621053,439.1105263,6.687631579,5.924736842,0.4,92.2,0,0,0,12.1,12.1,216.6,30.25,0.002,0.011,0.03,0.3,5,3,1,0.041,0.6,4,2,4,9,0.3,0.3,190,11
동구,2025-07-25 17:00,2.50725E+11,42.82485944,32.97911647,156.1259839,439.1285141,6.513975904,5.864899598,0.3,81.8,0,,,12.1,12.1,216.6,40.33333333,0.002,0.011,0.028,0.3,6,2,1,0.039,0.333333333,3,2,5,7,0.3,0.3,249,11
동구,2025-07-25 18:00,2.50725E+11,48.46847645,30.83038781,149.8483657,440.1024931,6.382409972,5.762271468,1.1,93.9,0,0,0,12.1,12.1,216.6,11,0.002,0.011,0.028,0.3,8,3,1,0.039,0.375,2,4,6,4,0.3,0.3,361,11
동구,2025-07-25 19:00,2.50725E+11,53.40988048,29.2362749,144.779741,439.3804781,6.833047809,6.081414343,1.4,67.6,0,0,0,12.1,12.1,216.6,8.642857143,0.002,0.01,0.025,0.3,6,3,1,0.035,0.5,3,3,8,5,0.3,0.3,502,11
동구,2025-07-25 20:00,2.50725E+11,55.05470483,28.77064401,137.3523792,439.3756708,6.889642218,6.138300537,1.6,75.1,0,0,0,12.1,12.1,216.6,7.5625,0.002,0.01,0.025,0.3,7,4,1,0.035,0.571428571,3,2,6,6,0.3,0.3,559,11
동구,2025-07-25 21:00,2.50725E+11,57.08061931,28.32741348,129.2751548,439.8870674,8.500163934,7.411384335,0,52.9,0,0,0,12.1,12.1,216.6,,0.002,0.012,0.028,0.3,8,5,1,0.04,0.625,4,3,7,8,0.3,0.3,549,10
동구,2025-07-25 22:00,2.50725E+11,60.28290244,27.7574878,131.4530488,439.1390244,9.051073171,7.959853659,1.1,61.4,0,0,0,12.1,12.1,216.6,11,0.002,0.013,0.03,0.4,9,5,1,0.043,0.555555556,5,3,8,6,0.3,0.3,410,9
동구,2025-07-25 23:00,2.50725E+11,67.28792035,27.09840708,116.6380973,439.5353982,9.886902655,8.730929204,0.7,52.1,0,0,0,12.1,12.1,216.6,17.28571429,0.002,0.013,0.031,0.3,11,6,2,0.044,0.545454545,5,4,9,7,0.4,0.3,226,6
동구,2025-07-26 0:00,2.50726E+11,74.38555556,26.44481481,127.5240741,440.0185185,11.42240741,9.92537037,1.4,52.5,0,0,0,12.1,12.1,216.6,8.642857143,,,,,,,,,,6,5,11,8,0.3,0.3,54,2
동구,2025-07-26 4:00,2.50726E+11,73.539,27.09,223.593,438.2,12.859,11.047,1.2,53.9,0,0,0,12.1,12.1,216.6,10.08333333,0.002,0.011,0.03,0.3,9,7,1,0.041,0.777777778,7,10,16,10,0.3,0.3,10,1
동구,2025-07-26 5:00,2.50726E+11,69.06952381,27.68511905,185.3863095,439.3690476,11.20863095,9.608928571,0.3,72.9,0,0,0,12.1,12.1,216.6,40.33333333,0.002,0.011,0.026,0.3,9,7,1,0.037,0.777777778,7,10,9,10,0.3,0.3,168,4
동구,2025-07-26 6:00,2.50726E+11,69.81951841,27.4690085,160.2787252,439.4050992,10.15614731,8.775665722,0.2,73.3,0,0,0,12.1,12.1,216.6,60.5,0.002,0.01,0.02,0.3,9,7,1,0.03,0.777777778,7,7,9,16,0.3,0.3,353,8
동구,2025-07-26 7:00,2.50726E+11,65.88003802,28.65323194,158.575019,439.0874525,8.638745247,7.614353612,0.1,75.3,0,0,0,12.1,12.1,216.6,121,0.002,0.009,0.018,0.3,9,9,1,0.027,1,7,7,9,9,0.3,0.3,526,10
동구,2025-07-26 8:00,2.50726E+11,60.95381156,29.91668094,153.844197,439.1284797,7.512077088,6.730813704,0.8,63,0,0,0,12.1,12.1,216.6,15.125,0.002,0.01,0.02,0.3,9,6,1,0.03,0.666666667,9,7,9,9,0.3,0.3,467,10
동구,2025-07-26 9:00,2.50726E+11,55.71727053,31.167343,151.5263527,439.5676329,6.801884058,6.200724638,1.2,84.8,0,0,0,12.1,12.1,216.6,10.08333333,0.002,0.011,0.024,0.3,2,7,1,0.035,3.5,6,7,9,9,0.3,0.3,414,10
동구,2025-07-26 10:00,2.50726E+11,54.17598174,31.40082192,145.6889954,439.0684932,6.310228311,5.723789954,1.1,83.7,0,0,0,12.1,12.1,216.6,11,0.002,0.011,0.024,0.3,10,7,1,0.035,0.7,7,9,2,9,0.3,0.3,219,10
동구,2025-07-26 11:00,2.50726E+11,51.68868132,32.02395604,151.939011,439.6813187,6.464395604,5.818461538,0.4,101.8,0,0,0,12.1,12.1,216.6,30.25,0.002,0.01,0.023,0.3,8,4,1,0.033,0.5,7,6,10,9,0.3,0.3,91,10
동구,2025-07-26 12:00,2.50726E+11,51.8702439,31.90121951,156.2423171,439.6463415,6.956341463,6.398902439,1.4,88,0,0,0,12.1,12.1,216.6,8.642857143,0.002,0.009,0.025,0.3,7,2,1,0.034,0.285714286,4,7,8,2,0.3,0.3,82,10
동구,2025-07-26 13:00,2.50726E+11,49.81943925,32.48149533,154.1968224,440.0654206,7.731401869,7.059065421,0.9,88.4,0,0,0,12.1,12.1,216.6,13.44444444,0.002,0.008,0.028,0.3,4,2,1,0.036,0.5,2,7,7,10,0.3,0.3,107,10
동구,2025-07-26 14:00,2.50726E+11,46.35493151,33.16041096,146.7112329,439.3150685,7.350410959,5.825753425,0.7,82.4,0,0,0,12.1,12.1,216.6,17.28571429,0.002,0.009,0.032,0.3,2,2,2,0.041,1,2,4,4,8,0.3,0.3,73,10
동구,2025-07-26 15:00,2.50726E+11,44.90254717,33.44764151,145.9673585,439.9433962,5.966792453,5.515566038,1.5,98.1,0,0,0,12.1,12.1,216.6,8.066666667,0.002,0.01,0.033,0.3,6,2,2,0.043,0.333333333,2,2,2,7,0.3,0.3,106,10
동구,2025-07-26 16:00,2.50726E+11,44.39798658,33.34174497,143.6224832,439.2348993,6.076644295,5.630872483,0.9,83.1,0,0,0,12.1,12.1,216.6,13.44444444,0.002,0.01,0.035,0.3,8,2,2,0.045,0.25,2,2,6,4,0.3,0.3,149,10
동구,2025-07-26 17:00,2.50726E+11,45.89832298,32.72714286,147.9192547,439.4720497,6.197515528,5.731428571,1,100.9,0,0,0,12.1,12.1,216.6,12.1,0.002,0.01,0.037,0.3,10,2,2,0.047,0.2,2,2,8,2,0.3,0.3,161,10
동구,2025-07-26 18:00,2.50726E+11,52.72689243,30.32613546,138.7154582,439.2589641,6.197091633,5.727689243,1.5,75.7,0,0,0,12.1,12.1,216.6,8.066666667,0.002,0.01,0.035,0.3,9,2,2,0.045,0.222222222,2,2,10,6,0.3,0.3,251,10
동구,2025-07-26 19:00,2.50726E+11,57.65839196,28.78505025,121.9601005,439.1834171,6.612839196,6.089221106,1.3,63.2,0,0,0,12.1,12.1,216.6,9.307692308,0.002,0.009,0.031,0.3,7,2,2,0.04,0.285714286,2,2,9,8,0.3,0.3,398,10
동구,2025-07-26 20:00,2.50726E+11,60.38642706,28.20627907,126.7892389,439.6807611,7.424883721,6.691987315,0.8,49.2,0,0,0,12.1,12.1,216.6,15.125,0.002,0.01,0.031,0.3,7,2,2,0.041,0.285714286,2,2,7,10,0.3,0.3,473,10
동구,2025-07-26 21:00,2.50726E+11,64.16368298,27.70358974,121.2963636,439.7972028,8.007902098,7.181724942,2.4,53.2,0,0,0,12.1,12.1,216.6,5.041666667,0.002,0.011,0.034,0.4,7,6,2,0.045,0.857142857,2,2,7,9,0.3,0.3,429,9
