"date","promo_A_Bunjang_Handling_Event","promo_B_Bunjang_Handling_Event","promo_C_DK_Birthday_Event_23","promo_D_Inclusion_Only_Service_Event","promo_E_DK_Black_Friday_2023","promo_F_DK_Christmas_Event_2023","promo_G_Handling_Fee_Promotion","promo_H_Point_Blossoms","promo_I_EMS_&_EMS_Premium_5%_Discount_Event","promo_J_Discount_of_5%_of_an_Order","promo_K_Free_Photo_Service","promo_L_UPS_80%_Distcount","promo_M_EMS_&_EMS_Premium_5%_Discount_Event","promo_N_5%_Discount_on_Bunjang_Products","promo_O_Black_Friday_Promotion","promo_P_New_Year_New_Customer","promo_Q_DK_Store_FREE_Handling_Fee_+_5%_OFF_on_Bunjang_Items!","promo_R_DKxDKshop_Free_Domestic_Shipping_in_Korea","promo_S_FREE_Handling_Fee_($1)","promo_T_10%_Off_International_Shipping","promo_U_EMS_&_EMS_Premium_5%_Discount_Event","promo_V_FREE_Handling_Fee_($5)","google_session_count","meta_session_count","tiktok_session_count","x_session_count","google_ads_spent","meta_ads_spent","tiktok_ads_spent","x_ads_spent","transaction_count","new_signups_count"
2024-05-13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2,0,2,84568.0,0.0,0.0,0.0,260,147
2024-05-14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,184,1,0,4,156836.0,0.0,0.0,0.0,321,164
2024-05-15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,1,165672.0,0.0,0.0,0.0,149,132
2024-05-16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,0,2,173246.0,0.0,0.0,0.0,308,136
2024-05-17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,244,1,0,1,197590.0,0.0,0.0,0.0,261,117
2024-05-18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,177196.0,0.0,0.0,0.0,104,107
2024-05-19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,213,2,0,0,174706.0,0.0,0.0,0.0,101,124
2024-05-20,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,242,1,0,3,210753.0,4745.0,30392.0,0.0,327,140
2024-05-21,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,280,1,0,0,232299.0,34967.0,29780.0,0.0,319,146
2024-05-22,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,401,1,0,0,219463.0,42027.0,29798.0,0.0,260,145
2024-05-23,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,316,0,0,0,232183.0,42063.0,30090.0,0.0,272,144
2024-05-24,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,295,3,0,0,270630.0,42238.0,29986.0,0.0,299,167
2024-05-25,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,271860.0,42303.0,29821.0,0.0,123,130
2024-05-26,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,256488.0,39458.0,20133.0,0.0,106,146
2024-05-27,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,2,239985.0,9977.0,0.0,0.0,271,131
2024-05-28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,315,1,0,2,197642.0,14099.0,0.0,0.0,312,133
2024-05-29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,331,4,0,1,232287.0,29230.0,0.0,0.0,305,136
2024-05-30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,337,4,0,1,221779.0,29013.0,0.0,0.0,291,125
2024-05-31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,277,4,0,0,211167.0,15323.0,0.0,0.0,329,126
2024-06-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,240761.0,0.0,0.0,0.0,100,129
2024-06-02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,219966.0,0.0,0.0,0.0,122,131
2024-06-03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,0,0,264151.0,0.0,0.0,0.0,294,160
2024-06-04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,293,51,0,0,267695.0,11858.0,0.0,0.0,324,161
2024-06-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,282,127,0,0,233772.0,31011.0,0.0,0.0,361,130
2024-06-06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,257,193,0,0,220538.0,30744.0,0.0,0.0,153,146
2024-06-07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,273,240,0,0,218096.0,30688.0,0.0,0.0,256,128
2024-06-08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,283,278,0,0,185019.0,31115.0,0.0,0.0,105,124
2024-06-09,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,286,485,0,1,232799.0,29969.0,0.0,0.0,114,105
2024-06-10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,221,208,0,0,249395.0,40847.0,31264.0,50074.0,410,167
2024-06-11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,298,15,0,1,230512.0,77704.0,29262.0,50692.0,328,156
2024-06-12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,266,36,0,0,218970.0,53834.0,27379.0,0.0,339,123
2024-06-13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,270,13,0,0,230136.0,29770.0,0.0,0.0,329,125
2024-06-14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,282,21,0,0,227175.0,29372.0,0.0,0.0,279,152
2024-06-15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,226,16,0,0,217803.0,30279.0,0.0,0.0,153,139
2024-06-16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,243,22,0,0,188802.0,29674.0,0.0,0.0,106,126
2024-06-17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,218758.0,0.0,0.0,0.0,297,237
2024-06-18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,267,1,0,0,246343.0,0.0,0.0,0.0,297,131
2024-06-19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,226894.0,0.0,0.0,0.0,291,158
2024-06-20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,230,3,1,0,204097.0,0.0,0.0,0.0,316,127
2024-06-21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,253,1,0,0,219431.0,0.0,0.0,0.0,253,133
2024-06-22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,211284.0,0.0,0.0,0.0,110,106
2024-06-23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,240,3,0,0,205467.0,0.0,0.0,0.0,91,131
2024-06-24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,271,1,0,1,195379.0,0.0,0.0,0.0,268,132
2024-06-25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,270,2,0,0,205951.0,0.0,0.0,0.0,264,113
2024-06-26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,257,1,0,0,200901.0,0.0,0.0,0.0,272,137
2024-06-27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0,192307.0,0.0,0.0,0.0,292,129
2024-06-28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,220999.0,0.0,17325.0,0.0,269,116
2024-06-29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,217,1,0,0,203299.0,0.0,91248.0,0.0,124,119
2024-06-30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,188600.0,0.0,89108.0,0.0,123,113
2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,234900.0,0.0,2319.0,0.0,273,144
2024-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,205688.0,0.0,0.0,0.0,347,129
2024-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,207468.0,0.0,0.0,0.0,361,157
2024-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,119620.0,0.0,0.0,0.0,270,144
2024-07-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,1,0,0,106778.0,0.0,0.0,0.0,299,136
2024-07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,3,0,0,85177.0,0.0,0.0,0.0,129,143
2024-07-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2,0,0,129014.0,0.0,0.0,0.0,100,398
2024-07-08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,259,0,0,1,129310.0,0.0,0.0,0.0,383,137
2024-07-09,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,262,1,0,0,124580.0,0.0,0.0,0.0,318,116
2024-07-10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,154264.0,0.0,0.0,0.0,289,129
2024-07-11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,212,4,0,0,143285.0,0.0,0.0,0.0,310,159
2024-07-12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,344,1,0,0,171334.0,67620.0,0.0,0.0,279,134
2024-07-13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,342,0,0,0,174690.0,80850.0,0.0,0.0,132,112
2024-07-14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,326,0,0,0,163164.0,47962.0,0.0,0.0,113,104
2024-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,0,0,176692.0,20788.0,0.0,0.0,304,140
2024-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,161691.0,0.0,0.0,0.0,284,155
2024-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,145503.0,0.0,12837.0,0.0,329,126
2024-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,204305.0,87484.0,49230.0,233624.0,301,143
2024-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,0,0,174798.0,86495.0,50000.0,221019.0,242,110
2024-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,1,0,0,94833.0,83917.0,50000.0,40905.0,129,100
2024-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,0,203951.0,51132.0,50000.0,41063.0,115,117
2024-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,205091.0,45965.0,0.0,75803.0,321,136
2024-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0,0,0,182279.0,0.0,0.0,40919.0,306,124
2024-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,148844.0,0.0,0.0,41101.0,261,125
2024-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,0,0,0,176835.0,0.0,0.0,0.0,311,141
2024-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,1,0,0,155418.0,0.0,0.0,0.0,287,114
2024-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,1,0,0,91244.0,0.0,0.0,0.0,105,109
2024-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,184808.0,0.0,0.0,0.0,84,107
2024-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,177214.0,0.0,0.0,40184.0,319,124
2024-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,147731.0,249933.0,0.0,40641.0,358,117
2024-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,92509.0,0.0,0.0,40877.0,348,124
2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,142750.0,0.0,0.0,0.0,381,147
2024-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,0,192870.0,0.0,0.0,0.0,308,138
2024-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,1,0,156691.0,0.0,0.0,0.0,139,113
2024-08-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,104339.0,0.0,0.0,0.0,159,124
2024-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,213151.0,0.0,0.0,0.0,328,154
2024-08-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,0,182227.0,0.0,0.0,0.0,301,148
2024-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,144414.0,0.0,0.0,0.0,295,132
2024-08-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,146539.0,178462.0,0.0,81425.0,405,131
2024-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,183624.0,302736.0,0.0,121998.0,298,136
2024-08-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,0,0,0,131763.0,279986.0,0.0,123065.0,151,104
2024-08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,136776.0,289167.0,0.0,123620.0,176,134
2024-08-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,0,178799.0,197408.0,0.0,113957.0,299,121
2024-08-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,0,0,193442.0,225541.0,0.0,114419.0,327,194
2024-08-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,175449.0,230605.0,7452.0,155080.0,311,132
2024-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,1,0,161936.0,297304.0,35010.0,157171.0,153,137
2024-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,141673.0,297882.0,31207.0,153656.0,301,129
2024-08-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,167701.0,290168.0,26952.0,153689.0,95,98
2024-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,157003.0,316353.0,27561.0,154169.0,136,97
2024-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,0,0,166601.0,303693.0,25347.0,155473.0,298,145
2024-08-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,0,151974.0,302050.0,22257.0,154482.0,316,123
2024-08-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,154689.0,299159.0,16128.0,154727.0,270,115
2024-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0,0,0,167176.0,611738.0,8040.0,154044.0,333,125
2024-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,147691.0,607479.0,0.0,81561.0,368,105
2024-08-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0,0,158246.0,138483.0,0.0,81397.0,113,102
2024-08-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,0,128051.0,83874.0,0.0,81159.0,114,117
2024-08-26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,314,0,0,0,153154.0,203875.0,0.0,86226.0,313,122
2024-08-27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,306,0,0,0,185943.0,201452.0,0.0,113913.0,372,136
2024-08-28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,312,1,0,0,158439.0,195825.0,0.0,117923.0,368,111
2024-08-29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,303,1,0,0,138694.0,189880.0,0.0,119209.0,343,133
2024-08-30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,305,0,0,0,171742.0,192427.0,0.0,107021.0,332,141
2024-08-31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,249,0,0,0,123249.0,192034.0,0.0,82693.0,116,118
2024-09-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,344,0,0,0,115740.0,0.0,0.0,0.0,170,110
2024-09-02,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,343,0,0,0,171125.0,0.0,0.0,0.0,345,114
2024-09-03,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,290,0,0,0,200582.0,0.0,0.0,0.0,315,403
2024-09-04,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,273,0,0,0,149787.0,0.0,0.0,0.0,343,144
2024-09-05,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,279,0,0,0,178627.0,0.0,0.0,0.0,339,111
2024-09-06,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,182,0,0,0,164353.0,0.0,0.0,0.0,283,110
2024-09-07,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,278,0,0,0,153692.0,0.0,0.0,24487.0,109,114
2024-09-08,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,276,0,0,0,190090.0,0.0,0.0,17073.0,131,108
2024-09-09,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,318,0,0,0,209023.0,0.0,0.0,0.0,347,123
2024-09-10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,251,0,0,0,186118.0,0.0,0.0,0.0,341,152
2024-09-11,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,239,0,0,0,157027.0,0.0,0.0,39531.0,321,128
2024-09-12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,255,0,0,0,180641.0,3822.0,0.0,40693.0,305,134
2024-09-13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,263,0,0,0,216823.0,19885.0,0.0,41437.0,244,148
2024-09-14,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,248,0,0,0,198019.0,19971.0,0.0,40965.0,81,110
2024-09-15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,286,0,0,0,210147.0,20930.0,0.0,41023.0,101,111
2024-09-16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,266,0,0,0,212555.0,20578.0,0.0,41213.0,146,124
2024-09-17,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,282,0,0,0,215500.0,20304.0,0.0,40989.0,141,106
2024-09-18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,228,1,1,0,166741.0,19851.0,0.0,40757.0,114,104
2024-09-19,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,288,0,0,0,151959.0,19738.0,0.0,56760.0,266,116
2024-09-20,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,290,0,0,0,162929.0,27231.0,0.0,54699.0,254,124
2024-09-21,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,334,0,0,0,272885.0,35511.0,0.0,31428.0,127,123
2024-09-22,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,323,0,0,0,209993.0,43288.0,0.0,31528.0,104,102
2024-09-23,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,316,0,0,0,183140.0,39896.0,0.0,31470.0,300,143
2024-09-24,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,302,0,0,0,169777.0,47367.0,0.0,74607.0,352,138
2024-09-25,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,278,1,0,0,209932.0,58263.0,36762.0,100074.0,308,113
2024-09-26,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,282,0,0,0,201715.0,57679.0,36705.0,95898.0,339,130
2024-09-27,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,262,0,0,0,191516.0,39687.0,0.0,29694.0,304,127
2024-09-28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,250,0,0,0,164073.0,38889.0,0.0,31326.0,112,123
2024-09-29,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,236,0,0,0,104409.0,41199.0,0.0,32084.0,142,129
2024-09-30,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,274,2,0,0,119231.0,38652.0,0.0,16035.0,325,130
2024-10-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,278,0,0,0,200382.0,0.0,0.0,0.0,137,118
2024-10-02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,320,0,0,0,205609.0,41920.0,50276.0,0.0,328,127
2024-10-03,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,287,0,0,0,210979.0,101770.0,50409.0,0.0,162,118
2024-10-04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,286,0,0,0,204052.0,101846.0,49926.0,0.0,402,134
2024-10-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,282,0,0,0,197416.0,103390.0,49389.0,0.0,110,110
2024-10-06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,314,0,0,0,211809.0,103484.0,50000.0,0.0,108,143
2024-10-07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,324,0,0,0,198843.0,101551.0,0.0,15551.0,304,154
2024-10-08,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,304,0,0,0,191041.0,99927.0,13003.0,15808.0,332,124
2024-10-09,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,291,0,0,0,147739.0,156800.0,96555.0,15586.0,128,122
2024-10-10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,254,0,0,0,129251.0,236683.0,100557.0,15318.0,343,120
2024-10-11,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,270,0,0,0,213459.0,287364.0,98735.0,15598.0,381,134
2024-10-12,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,280,0,0,0,223670.0,298707.0,97370.0,15680.0,123,117
2024-10-13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,256,0,0,0,181642.0,298268.0,93146.0,15606.0,147,117
2024-10-14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,265,0,0,0,165596.0,215368.0,8999.0,15721.0,324,147
2024-10-15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,263,0,0,0,173993.0,310053.0,116570.0,15788.0,366,153
2024-10-16,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,278,0,0,0,169619.0,235001.0,97921.0,15800.0,395,172
2024-10-17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,260,0,0,0,260726.0,0.0,0.0,15783.0,352,149
2024-10-18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,270,0,0,0,198601.0,0.0,0.0,15911.0,369,136
2024-10-19,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,266,0,0,0,196806.0,0.0,0.0,15762.0,146,132
2024-10-20,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,262,0,0,0,202037.0,0.0,0.0,15961.0,133,141
2024-10-21,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,288,0,0,0,198005.0,0.0,0.0,41658.0,384,161
2024-10-22,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,256,0,0,0,190382.0,56114.0,0.0,35017.0,442,128
2024-10-23,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,276,0,1,0,158892.0,47266.0,0.0,52858.0,234,127
2024-10-24,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,274,0,0,0,134237.0,57535.0,0.0,51879.0,420,121
